,time_point,type_0.93,CRISPR,count_bac,count_phage,bac_presence,phage_presence,count_bac_normalized,count_phage_normalized
0,0,2,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
1,0,3,1,3.0,0.0,1,0,2.481767283027359e-07,0.0
2,0,5,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
3,0,5,3,3.0,0.0,1,0,2.481767283027359e-07,0.0
4,0,9,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
5,0,12,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
6,0,13,1,304.0,0.0,1,0,2.514857513467724e-05,0.0
7,0,13,3,384.0,0.0,1,0,3.1766621222750196e-05,0.0
8,0,19,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
9,0,23,1,308.0,0.0,1,0,2.5479477439080886e-05,0.0
10,0,23,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
11,0,25,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
12,0,26,1,367.0,0.0,1,0,3.0360286429034693e-05,0.0
13,0,27,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
14,0,29,3,710.0,0.0,1,0,5.8735159031647496e-05,0.0
15,0,31,1,10.0,0.0,1,0,8.272557610091196e-07,0.0
16,0,37,3,2.0,247.0,1,1,1.6545115220182393e-07,7.021305911163538e-06
17,0,38,1,1.0,694.0,0,1,8.272557610091196e-08,1.972787976658905e-05
18,0,40,1,3.0,0.0,1,0,2.481767283027359e-07,0.0
19,0,41,1,22.0,0.0,1,0,1.8199626742200632e-06,0.0
20,0,42,3,3.0,0.0,1,0,2.481767283027359e-07,0.0
21,0,45,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
22,0,47,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
23,0,47,3,1.0,2.0,0,1,8.272557610091196e-08,5.685267944261974e-08
24,0,52,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
25,0,54,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
26,0,57,1,32.0,0.0,1,0,2.647218435229183e-06,0.0
27,0,57,3,276.0,0.0,1,0,2.2832259003851702e-05,0.0
28,0,59,3,7.0,0.0,1,0,5.790790327063838e-07,0.0
29,0,60,1,14.0,0.0,1,0,1.1581580654127676e-06,0.0
30,0,64,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
31,0,66,1,383.0,0.0,1,0,3.168389564664928e-05,0.0
32,0,69,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
33,0,74,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
34,0,75,1,1.0,2.0,0,1,8.272557610091196e-08,5.685267944261974e-08
35,0,75,3,1.0,231.0,0,1,8.272557610091196e-08,6.5664844756225805e-06
36,0,76,3,19.0,1256060.0,1,1,1.5717859459173274e-06,0.03570518827034848
37,0,85,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
38,0,86,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
39,0,88,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
40,0,91,1,364.0,0.0,1,0,3.0112109700731957e-05,0.0
41,0,92,1,11.0,0.0,1,0,9.099813371100316e-07,0.0
42,0,92,3,1.0,4833.0,0,1,8.272557610091196e-08,0.00013738449987309062
43,0,101,3,209.0,0.0,1,0,1.72896454050906e-05,0.0
44,0,103,1,5.0,4312.0,1,1,4.136278805045598e-07,0.00012257437687828818
45,0,103,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
46,0,110,1,1.0,7675.0,0,1,8.272557610091196e-08,0.00021817215736105326
47,0,111,3,1.0,588.0,0,1,8.272557610091196e-08,1.6714687756130204e-05
48,0,113,1,67.0,654993.0,1,1,5.542613598761102e-06,0.018619053533079917
49,0,118,1,1.0,747.0,0,1,8.272557610091196e-08,2.1234475771818474e-05
50,0,119,3,12.0,0.0,1,0,9.927069132109436e-07,0.0
51,0,121,1,3.0,15563.0,1,1,2.481767283027359e-07,0.00044239912508274554
52,0,122,1,292.0,0.0,1,0,2.4155868221466294e-05,0.0
53,0,126,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
54,0,128,3,347.0,0.0,1,0,2.8705774907016454e-05,0.0
55,0,131,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
56,0,136,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
57,0,136,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
58,0,144,1,4.0,0.0,1,0,3.3090230440364786e-07,0.0
59,0,149,3,245.0,0.0,1,0,2.0267766144723432e-05,0.0
60,0,163,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
61,0,165,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
62,0,176,1,1.0,83174.0,0,1,8.272557610091196e-08,0.002364332379980227
63,0,178,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
64,0,187,1,7.0,0.0,1,0,5.790790327063838e-07,0.0
65,0,187,3,4.0,0.0,1,0,3.3090230440364786e-07,0.0
66,0,189,1,394.0,0.0,1,0,3.259387698375931e-05,0.0
67,0,189,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
68,0,190,1,243.0,0.0,1,0,2.0102314992521607e-05,0.0
69,0,191,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
70,0,192,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
71,0,195,1,375.0,0.0,1,0,3.102209103784199e-05,0.0
72,0,203,1,347.0,0.0,1,0,2.8705774907016454e-05,0.0
73,0,204,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
74,0,209,1,447.0,0.0,1,0,3.697833251710765e-05,0.0
75,0,212,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
76,0,213,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
77,0,220,3,3.0,0.0,1,0,2.481767283027359e-07,0.0
78,0,225,1,362.0,0.0,1,0,2.994665854853013e-05,0.0
79,0,229,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
80,0,232,3,3.0,0.0,1,0,2.481767283027359e-07,0.0
81,0,234,3,233.0,0.0,1,0,1.9275059231512487e-05,0.0
82,0,235,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
83,0,236,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
84,0,237,1,3.0,0.0,1,0,2.481767283027359e-07,0.0
85,0,239,1,5.0,0.0,1,0,4.136278805045598e-07,0.0
86,0,240,3,1.0,2439.0,0,1,8.272557610091196e-08,6.933184258027477e-05
87,0,245,1,379.0,0.0,1,0,3.135299334224564e-05,0.0
88,0,247,1,4.0,0.0,1,0,3.3090230440364786e-07,0.0
89,0,248,1,23.0,0.0,1,0,1.9026882503209753e-06,0.0
90,0,252,1,3.0,9669.0,1,1,2.481767283027359e-07,0.00027485427876534517
91,0,256,1,1.0,696.0,0,1,8.272557610091196e-08,1.978473244603167e-05
92,0,256,3,708.0,0.0,1,0,5.8569707879445674e-05,0.0
93,0,257,3,379.0,0.0,1,0,3.135299334224564e-05,0.0
94,0,260,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
95,0,261,1,27.0,0.0,1,0,2.233590554724623e-06,0.0
96,0,266,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
97,0,268,3,3.0,0.0,1,0,2.481767283027359e-07,0.0
98,0,272,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
99,0,273,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
100,0,277,1,1.0,3245.0,0,1,8.272557610091196e-08,9.224347239565053e-05
101,0,280,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
102,0,280,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
103,0,290,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
104,0,294,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
105,0,297,1,3.0,0.0,1,0,2.481767283027359e-07,0.0
106,0,298,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
107,0,301,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
108,0,314,1,8.0,0.0,1,0,6.618046088072957e-07,0.0
109,0,317,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
110,0,333,1,256.0,0.0,1,0,2.1177747481833463e-05,0.0
111,0,337,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
112,0,338,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
113,0,342,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
114,0,345,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
115,0,349,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
