,time_point,type_0.94,CRISPR,count_bac,count_phage,bac_presence,phage_presence,count_bac_normalized,count_phage_normalized
0,0,0,3,14.0,0.0,1,0,1.1581580654127676e-06,0.0
1,0,1,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
2,0,6,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
3,0,6,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
4,0,7,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
5,0,9,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
6,0,10,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
7,0,11,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
8,0,11,3,6.0,0.0,1,0,4.963534566054718e-07,0.0
9,0,12,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
10,0,14,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
11,0,15,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
12,0,20,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
13,0,22,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
14,0,23,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
15,0,26,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
16,0,27,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
17,0,34,1,3.0,0.0,1,0,2.481767283027359e-07,0.0
18,0,36,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
19,0,45,1,393.0,0.0,1,0,3.2511151407658405e-05,0.0
20,0,46,3,4.0,0.0,1,0,3.3090230440364786e-07,0.0
21,0,50,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
22,0,52,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
23,0,53,1,9.0,0.0,1,0,7.445301849082077e-07,0.0
24,0,73,1,3.0,0.0,1,0,2.481767283027359e-07,0.0
25,0,95,3,6.0,0.0,1,0,4.963534566054718e-07,0.0
26,0,96,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
27,0,97,1,345.0,0.0,1,0,2.854032375481463e-05,0.0
28,0,102,3,7.0,0.0,1,0,5.790790327063838e-07,0.0
29,0,109,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
30,0,112,3,209.0,0.0,1,0,1.72896454050906e-05,0.0
31,0,113,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
32,0,119,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
33,0,131,3,3.0,0.0,1,0,2.481767283027359e-07,0.0
34,0,133,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
35,0,135,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
36,0,142,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
37,0,142,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
38,0,165,3,4.0,0.0,1,0,3.3090230440364786e-07,0.0
39,0,173,1,358.0,0.0,1,0,2.9615756244126484e-05,0.0
40,0,175,1,9.0,0.0,1,0,7.445301849082077e-07,0.0
41,0,175,3,1.0,26.0,0,1,8.272557610091196e-08,7.390848327540567e-07
42,0,180,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
43,0,181,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
44,0,182,3,5.0,0.0,1,0,4.136278805045598e-07,0.0
45,0,183,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
46,0,184,1,346.0,0.0,1,0,2.862304933091554e-05,0.0
47,0,188,1,2.0,9622.0,1,1,1.6545115220182393e-07,0.00027351824079844357
48,0,189,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
49,0,201,1,2.0,3214.0,1,1,1.6545115220182393e-07,9.136225586428993e-05
50,0,204,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
51,0,211,1,5.0,29466.0,1,1,4.136278805045598e-07,0.0008376105262281167
52,0,212,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
53,0,218,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
54,0,229,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
55,0,231,1,1.0,15560.0,0,1,8.272557610091196e-08,0.0004423138460635816
56,0,239,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
57,0,243,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
58,0,246,3,709.0,0.0,1,0,5.865243345554658e-05,0.0
59,0,247,3,4.0,136678.0,1,1,3.3090230440364786e-07,0.0038852552604291906
60,0,250,3,7.0,0.0,1,0,5.790790327063838e-07,0.0
61,0,255,3,5.0,0.0,1,0,4.136278805045598e-07,0.0
62,0,256,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
63,0,260,3,4.0,0.0,1,0,3.3090230440364786e-07,0.0
64,0,261,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
65,0,265,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
66,0,284,1,324.0,0.0,1,0,2.680308665669548e-05,0.0
67,0,289,1,48.0,0.0,1,0,3.9708276528437745e-06,0.0
68,0,296,1,401.0,0.0,1,0,3.31729560164657e-05,0.0
69,0,300,1,30.0,438408.0,1,1,2.481767283027359e-06,0.012462334744540018
70,0,302,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
71,0,303,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
72,0,305,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
73,0,310,1,340.0,0.0,1,0,2.8126695874310067e-05,0.0
74,0,311,3,345.0,0.0,1,0,2.854032375481463e-05,0.0
75,0,316,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
76,0,323,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
77,0,325,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
78,0,327,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
79,0,329,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
80,0,334,3,2.0,3959.0,1,1,1.6545115220182393e-07,0.00011253987895666578
81,0,345,3,256.0,0.0,1,0,2.1177747481833463e-05,0.0
82,0,359,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
83,0,359,3,233.0,0.0,1,0,1.9275059231512487e-05,0.0
84,0,361,3,261.0,0.0,1,0,2.1591375362338024e-05,0.0
85,0,364,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
