,time_point,type_0.9,CRISPR,count_bac,count_phage,bac_presence,phage_presence,count_bac_normalized,count_phage_normalized
0,0,13,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
1,0,16,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
2,0,19,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
3,0,35,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
4,0,67,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
5,0,70,3,1.0,434.0,0,1,8.272557610091196e-08,1.2337031439048483e-05
6,0,81,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
7,0,83,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
8,0,99,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
9,0,108,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
10,0,123,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
11,0,183,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
12,0,183,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
13,0,204,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
14,0,207,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
15,0,210,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
16,0,219,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
17,0,222,3,1.0,2.0,0,1,8.272557610091196e-08,5.685267944261974e-08
18,0,228,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
19,0,229,1,1.0,5.0,0,1,8.272557610091196e-08,1.4213169860654934e-07
20,0,231,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
21,0,241,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
22,0,242,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
23,0,299,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
24,0,363,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
25,0,372,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
26,0,373,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
27,0,425,1,2.0,58493.0,1,1,1.6545115220182393e-07,0.0016627418893185783
28,0,440,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
29,0,444,1,1.0,284.0,0,1,8.272557610091196e-08,8.073080480852003e-06
30,0,454,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
31,0,457,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
32,0,472,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
33,0,483,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
34,0,512,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
35,0,522,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
36,0,523,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
37,0,548,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
38,0,550,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
39,0,572,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
40,0,582,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
41,0,593,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
42,0,610,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
43,0,626,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
44,0,630,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
45,0,695,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
46,0,717,3,1.0,1.0,0,0,8.272557610091196e-08,2.842633972130987e-08
47,0,741,1,1.0,513.0,0,1,8.272557610091196e-08,1.4582712277031964e-05
48,0,797,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
49,0,824,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
50,0,827,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
51,0,834,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
52,0,836,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
53,0,844,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
54,0,864,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
55,0,866,3,2.0,1601.0,1,1,1.6545115220182393e-07,4.5510569893817104e-05
