,time_point,type_0.89,CRISPR,count_bac,count_phage,bac_presence,phage_presence,count_bac_normalized,count_phage_normalized
0,0,21,3,1.0,1162.0,0,1,8.272557610091196e-08,3.303140675616207e-05
1,0,30,3,1.0,3.0,0,1,8.272557610091196e-08,8.527901916392962e-08
2,0,32,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
3,0,36,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
4,0,97,1,2.0,58650.0,1,1,1.6545115220182393e-07,0.0016672048246548238
5,0,111,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
6,0,123,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
7,0,146,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
8,0,154,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
9,0,156,1,1.0,21.0,0,1,8.272557610091196e-08,5.969531341475073e-07
10,0,159,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
11,0,177,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
12,0,183,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
13,0,193,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
14,0,201,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
15,0,208,1,1.0,513.0,0,1,8.272557610091196e-08,1.4582712277031964e-05
16,0,210,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
17,0,210,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
18,0,241,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
19,0,242,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
20,0,271,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
21,0,286,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
22,0,299,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
23,0,331,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
24,0,336,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
25,0,356,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
26,0,381,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
27,0,389,1,1.0,8031.0,0,1,8.272557610091196e-08,0.00022829193430183958
28,0,398,1,1.0,3.0,0,1,8.272557610091196e-08,8.527901916392962e-08
29,0,402,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
30,0,410,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
