,time_point,type_0.92,crispr,count_bac,count_phage,bac_presence,phage_presence
0,0,0,1,15.0,15.0,1,1
1,0,1,1,2.0,10.0,1,1
2,0,2,2,1.0,0.0,0,0
3,0,6,2,3.0,0.0,1,0
4,0,7,1,10.0,5.0,1,1
5,0,7,2,3.0,0.0,1,0
6,0,8,1,9.0,9.0,1,1
7,0,10,1,1.0,1.0,0,0
8,0,12,2,2.0,0.0,1,0
9,0,14,2,1.0,0.0,0,0
10,0,17,1,3.0,3.0,1,1
11,0,25,1,18.0,18.0,1,1
12,0,28,1,9.0,14.0,1,1
13,0,28,2,10.0,0.0,1,0
14,0,30,2,3.0,0.0,1,0
15,0,32,2,1.0,0.0,0,0
16,0,35,1,9.0,10.0,1,1
17,0,35,2,6.0,0.0,1,0
18,0,36,1,12.0,11.0,1,1
19,0,38,1,16.0,28.0,1,1
20,0,41,1,1.0,0.0,0,0
21,0,46,1,1.0,0.0,0,0
22,0,55,1,15.0,15.0,1,1
23,0,59,1,17.0,17.0,1,1
24,0,62,2,10.0,0.0,1,0
25,0,64,2,10.0,0.0,1,0
26,0,66,1,11.0,11.0,1,1
27,0,66,2,1.0,0.0,0,0
28,0,74,2,7.0,0.0,1,0
29,0,78,1,17.0,15.0,1,1
30,0,84,1,4.0,4.0,1,1
31,0,86,1,4.0,4.0,1,1
32,0,89,1,1.0,0.0,0,0
33,0,90,1,1.0,0.0,0,0
34,0,101,1,13.0,12.0,1,1
35,0,102,1,1.0,1.0,0,0
36,0,105,2,1.0,0.0,0,0
37,0,107,1,1.0,0.0,0,0
38,0,108,2,1.0,0.0,0,0
39,0,110,1,16.0,14.0,1,1
40,0,118,2,1.0,0.0,0,0
41,0,121,1,9.0,10.0,1,1
42,0,125,1,2.0,2.0,1,1
43,0,132,1,12.0,11.0,1,1
44,0,134,2,2.0,0.0,1,0
45,0,136,1,1.0,0.0,0,0
46,0,144,1,4.0,10.0,1,1
47,0,145,1,1.0,1.0,0,0
48,0,150,1,1.0,0.0,0,0
49,0,153,1,5.0,7.0,1,1
50,0,154,1,1.0,0.0,0,0
51,0,163,1,1.0,0.0,0,0
52,0,171,1,5.0,5.0,1,1
53,0,172,1,2.0,0.0,1,0
54,0,178,1,1.0,11.0,0,1
55,0,179,1,12.0,12.0,1,1
56,0,183,1,13.0,13.0,1,1
57,0,184,2,1.0,0.0,0,0
58,0,189,2,1.0,0.0,0,0
59,0,190,1,1.0,1.0,0,0
60,0,191,1,15.0,15.0,1,1
61,0,196,1,14.0,14.0,1,1
62,0,196,2,1.0,0.0,0,0
63,0,205,1,1.0,0.0,0,0
64,0,207,1,1.0,1.0,0,0
65,0,226,1,7.0,6.0,1,1
66,0,229,1,1.0,1.0,0,0
67,0,237,1,8.0,9.0,1,1
68,0,238,1,8.0,6.0,1,1
69,0,248,1,9.0,8.0,1,1
70,0,258,2,1.0,0.0,0,0
71,0,259,1,1.0,2.0,0,1
72,0,272,1,5.0,2.0,1,1
73,0,279,1,1.0,0.0,0,0
74,0,286,1,2.0,0.0,1,0
75,0,293,1,1.0,1.0,0,0
76,0,319,1,1.0,1.0,0,0
77,0,320,1,2.0,3.0,1,1
78,0,325,1,9.0,9.0,1,1
79,0,335,1,6.0,0.0,1,0
80,0,341,2,1.0,0.0,0,0
81,0,361,1,3.0,16.0,1,1
82,0,371,1,18.0,18.0,1,1
83,0,376,2,1.0,0.0,0,0
84,0,381,1,5.0,7.0,1,1
85,0,388,1,1.0,11.0,0,1
86,0,389,1,2.0,0.0,1,0
87,0,390,1,17.0,17.0,1,1
88,0,405,1,1.0,8.0,0,1
89,0,416,1,1.0,2.0,0,1
90,0,424,1,9.0,9.0,1,1
91,0,431,1,20.0,21.0,1,1
92,0,433,2,1.0,0.0,0,0
93,0,440,2,1.0,0.0,0,0
94,0,454,1,15.0,17.0,1,1
95,0,469,1,11.0,13.0,1,1
96,0,506,1,1.0,0.0,0,0
97,0,508,2,1.0,0.0,0,0
98,0,511,1,12.0,11.0,1,1
99,0,520,1,4.0,11.0,1,1
100,0,521,1,3.0,3.0,1,1
101,0,528,1,7.0,7.0,1,1
102,0,534,2,1.0,0.0,0,0
103,0,535,1,1.0,1.0,0,0
104,0,537,1,1.0,1.0,0,0
105,0,549,2,1.0,0.0,0,0
106,0,555,2,1.0,0.0,0,0
107,0,560,1,11.0,13.0,1,1
108,0,562,1,1.0,1.0,0,0
109,0,563,1,2.0,0.0,1,0
110,0,577,1,1.0,0.0,0,0
111,0,599,1,1.0,0.0,0,0
112,0,602,2,1.0,0.0,0,0
113,0,610,1,14.0,14.0,1,1
114,0,620,1,1.0,0.0,0,0
115,0,644,1,1.0,1.0,0,0
116,0,660,1,1.0,1.0,0,0
117,0,664,1,1.0,1.0,0,0
118,0,686,1,1.0,1.0,0,0
119,0,692,1,1.0,1.0,0,0
120,0,697,1,1.0,0.0,0,0
121,0,727,1,2.0,0.0,1,0
122,0,735,1,9.0,10.0,1,1
123,0,741,1,15.0,15.0,1,1
124,0,744,1,1.0,0.0,0,0
125,0,755,1,2.0,12.0,1,1
126,0,766,1,1.0,1.0,0,0
127,0,768,1,4.0,5.0,1,1
128,0,771,1,1.0,0.0,0,0
129,0,775,1,1.0,0.0,0,0
130,0,858,1,17.0,18.0,1,1
131,0,861,1,2.0,0.0,1,0
132,0,896,1,1.0,1.0,0,0
133,0,910,1,1.0,0.0,0,0
134,0,922,1,2.0,0.0,1,0
135,0,950,1,1.0,1.0,0,0
136,0,960,1,1.0,0.0,0,0
137,0,970,1,16.0,17.0,1,1
138,0,978,1,1.0,0.0,0,0
139,0,981,1,1.0,1.0,0,0
140,0,982,1,5.0,6.0,1,1
